h_geocode_ct,S000,SA01_Pct,SA02_Pct,SA03_Pct,SE01_Pct,SE02_Pct,SE03_Pct,SI01_Pct,SI02_Pct,SI03_Pct
36061010801,1251,0.19184652278177458,0.5771382893685052,0.23101518784972022,0.04156674660271783,0.07513988808952837,0.8832933653077538,0.020783373301358914,0.10311750599520383,0.8760991207034372
36061010802,1271,0.2037765538945712,0.5507474429583006,0.24547600314712825,0.059008654602675056,0.09126671911880409,0.8497246262785209,0.01809598741148702,0.1022816679779701,0.8796223446105429
36061010803,1090,0.21009174311926607,0.5899082568807339,0.2,0.05412844036697248,0.08807339449541285,0.8577981651376146,0.029357798165137616,0.08807339449541285,0.8825688073394495
36061010900,364,0.2032967032967033,0.5631868131868132,0.23351648351648352,0.1978021978021978,0.18406593406593408,0.6181318681318682,0.13736263736263737,0.13186813186813187,0.7307692307692307
36061011000,2673,0.2364384586606809,0.5813692480359147,0.18219229330340442,0.04826038159371493,0.07631874298540965,0.8754208754208754,0.03254769921436588,0.08567153011597456,0.8817807706696595
36061011100,2040,0.30637254901960786,0.5357843137254902,0.15784313725490196,0.0642156862745098,0.11715686274509804,0.8186274509803921,0.025,0.12254901960784313,0.8524509803921568
36061011201,458,0.23580786026200873,0.5240174672489083,0.24017467248908297,0.07860262008733625,0.10043668122270742,0.8209606986899564,0.034934497816593885,0.13755458515283842,0.8275109170305677
36061011202,273,0.19047619047619047,0.46153846153846156,0.34798534798534797,0.08791208791208792,0.14285714285714285,0.7692307692307693,0.047619047619047616,0.1282051282051282,0.8241758241758241
36061011203,645,0.24031007751937986,0.5348837209302325,0.2248062015503876,0.06976744186046512,0.10077519379844961,0.8294573643410853,0.021705426356589147,0.08062015503875969,0.8976744186046511
36061011300,338,0.15088757396449703,0.5502958579881657,0.2988165680473373,0.17455621301775148,0.22485207100591717,0.6005917159763313,0.05917159763313609,0.17159763313609466,0.7692307692307693
36061011401,485,0.20824742268041238,0.5216494845360825,0.27010309278350514,0.06597938144329897,0.12989690721649486,0.8041237113402062,0.05360824742268041,0.13814432989690723,0.8082474226804124
36061011402,887,0.24126268320180383,0.5197294250281849,0.23900789177001128,0.07215332581736189,0.11837655016910936,0.8094701240135288,0.033821871476888386,0.10484780157835401,0.8613303269447576
36061011500,1358,0.3122238586156112,0.5633284241531664,0.12444771723122239,0.0625920471281296,0.11266568483063329,0.8247422680412371,0.020618556701030927,0.101620029455081,0.8777614138438881
36061011600,1156,0.23269896193771628,0.5648788927335641,0.20242214532871972,0.05709342560553633,0.0986159169550173,0.8442906574394463,0.01384083044982699,0.09775086505190311,0.8884083044982699
36061011700,2011,0.2570860268523123,0.6205867727498757,0.12232720039781203,0.05072103431128792,0.11387369467926405,0.8354052710094481,0.022874191944306316,0.10492292391844853,0.8722028841372451
36061011800,2900,0.20793103448275863,0.5793103448275863,0.21275862068965518,0.05379310344827586,0.06620689655172414,0.88,0.022413793103448276,0.10551724137931034,0.8720689655172413
36061011900,379,0.17678100263852242,0.47229551451187335,0.35092348284960423,0.12137203166226913,0.28232189973614774,0.5963060686015831,0.023746701846965697,0.14511873350923482,0.8311345646437994
36061012000,1150,0.16782608695652174,0.5313043478260869,0.3008695652173913,0.05217391304347826,0.08347826086956522,0.8643478260869565,0.028695652173913042,0.10521739130434783,0.8660869565217392
36061012101,1289,0.2684251357641583,0.5368502715283165,0.1947245927075252,0.09542280837858805,0.1373157486423584,0.7672614429790535,0.031031807602792862,0.09231962761830877,0.8766485647788984
36061012102,1915,0.17911227154046996,0.4616187989556136,0.3592689295039164,0.24438642297650132,0.13577023498694518,0.6198433420365536,0.01723237597911227,0.09399477806788512,0.8887728459530027
36061012200,862,0.1902552204176334,0.45011600928074247,0.35962877030162416,0.07540603248259861,0.09744779582366589,0.8271461716937355,0.033642691415313224,0.13225058004640372,0.834106728538283
36061012400,3394,0.21125515615792576,0.6075427224513847,0.18120212139068945,0.03447259870359458,0.07041838538597525,0.8951090159104301,0.018562168532704773,0.07719505008839128,0.9042427813789039
36061012500,1302,0.3172043010752688,0.5791090629800307,0.10368663594470046,0.07142857142857142,0.09600614439324116,0.8325652841781874,0.02457757296466974,0.08294930875576037,0.8924731182795699
36061012601,2484,0.177938808373591,0.5929951690821256,0.2290660225442834,0.046296296296296294,0.06602254428341385,0.8876811594202898,0.018115942028985508,0.07769726247987117,0.9041867954911433
36061012602,2266,0.2149161518093557,0.5807590467784642,0.20432480141218004,0.04633715798764342,0.08340688437775816,0.8702559576345984,0.02471315092674316,0.0794351279788173,0.8958517210944396
36061012700,2644,0.25642965204236007,0.5340393343419062,0.20953101361573373,0.09984871406959153,0.12556732223903178,0.7745839636913767,0.023071104387291982,0.10400907715582451,0.8729198184568835
36061012800,1781,0.1639528354856822,0.5204941044357103,0.3155530600786075,0.04772599663110612,0.08029197080291971,0.8719820325659742,0.025266704098820886,0.09152161706906232,0.8832116788321168
36061012901,2921,0.28688805203697365,0.5973981513180417,0.1157137966449846,0.05922629236562821,0.0845600821636426,0.8562136254707292,0.021225607668606643,0.1030469017459774,0.875727490585416
36061012902,1098,0.21402550091074682,0.6193078324225865,0.16666666666666666,0.08196721311475409,0.11475409836065574,0.8032786885245902,0.029143897996357013,0.11475409836065574,0.8561020036429873
36061013000,912,0.19188596491228072,0.42872807017543857,0.3793859649122807,0.07675438596491228,0.1118421052631579,0.8114035087719298,0.03289473684210526,0.11293859649122807,0.8541666666666666
36061013100,1699,0.2607416127133608,0.5638610947616245,0.1753972925250147,0.05414949970570924,0.09417304296645085,0.85167745732784,0.02118893466745144,0.09476162448499117,0.8840494408475574
36061013201,1126,0.25133214920071045,0.5586145648312612,0.19005328596802842,0.050621669626998225,0.09147424511545293,0.8579040852575488,0.02664298401420959,0.10746003552397869,0.8658969804618117
36061013202,1371,0.2064186725018235,0.6046681254558717,0.18891320204230488,0.0437636761487965,0.09190371991247265,0.8643326039387309,0.02261123267687819,0.12035010940919037,0.8570386579139314
36061013203,1439,0.23071577484364142,0.5837387074357192,0.18554551772063932,0.03335649756775538,0.08964558721334259,0.876997915218902,0.021542738012508687,0.0917303683113273,0.886726893676164
36061013300,2603,0.2942758355743373,0.5605071071840184,0.14521705724164424,0.07645024971187092,0.09642719938532462,0.8271225509028045,0.018056089127929314,0.0987322320399539,0.8832116788321168
36061013400,3834,0.21309337506520606,0.5949400104329682,0.19196661450182578,0.056598852373500264,0.06259780907668232,0.8808033385498174,0.02190923317683881,0.07955138236828378,0.8985393844548775
36061013501,2096,0.22662213740458015,0.6230916030534351,0.15028625954198474,0.07251908396946564,0.1269083969465649,0.8005725190839694,0.02385496183206107,0.0958969465648855,0.8802480916030534
36061013502,2223,0.25596041385515067,0.5780476833108412,0.1659919028340081,0.07512370670265407,0.13000449842555106,0.7948717948717948,0.0206927575348628,0.09851551956815115,0.880791722896986
36061013601,612,0.16666666666666666,0.43790849673202614,0.3954248366013072,0.06699346405228758,0.13071895424836602,0.8022875816993464,0.024509803921568627,0.09967320261437909,0.8758169934640523
36061013602,1680,0.1767857142857143,0.5827380952380953,0.24047619047619048,0.06904761904761905,0.09345238095238095,0.8375,0.024404761904761905,0.07202380952380952,0.9035714285714286
36061013603,1605,0.1987538940809969,0.6037383177570094,0.19750778816199377,0.049221183800623056,0.07850467289719626,0.8722741433021807,0.027414330218068536,0.09844236760124611,0.8741433021806854
36061013604,1709,0.24926857811585723,0.5242832065535401,0.2264482153306027,0.044470450555880635,0.0778232884727911,0.8777062609713283,0.021064950263311878,0.09888823873610299,0.8800468110005851
36061013700,2310,0.20346320346320346,0.5476190476190477,0.24891774891774893,0.07272727272727272,0.08917748917748917,0.8380952380952381,0.02813852813852814,0.07445887445887446,0.8974025974025974
36061013800,4488,0.21991978609625668,0.607174688057041,0.17290552584670232,0.04634581105169341,0.06639928698752229,0.8872549019607843,0.020053475935828877,0.0855614973262032,0.8943850267379679
36061013900,3484,0.2190011481056257,0.5700344431687715,0.21096440872560276,0.08008036739380023,0.09615384615384616,0.8237657864523537,0.019230769230769232,0.09328358208955224,0.8874856486796785
36061014000,2440,0.18975409836065574,0.5565573770491803,0.25368852459016394,0.040983606557377046,0.08729508196721311,0.8717213114754099,0.01680327868852459,0.08401639344262295,0.8991803278688525
36061014200,1202,0.17221297836938437,0.4925124792013311,0.3352745424292845,0.07071547420965059,0.09900166389351081,0.8302828618968386,0.026622296173044926,0.12146422628951747,0.8519134775374376
36061014300,131,0.3053435114503817,0.4198473282442748,0.2748091603053435,0.15267175572519084,0.3053435114503817,0.5419847328244275,0.030534351145038167,0.19083969465648856,0.7786259541984732
36061014401,1722,0.1794425087108014,0.5609756097560976,0.259581881533101,0.05807200929152149,0.09117305458768873,0.8507549361207898,0.016260162601626018,0.08478513356562137,0.8989547038327527
36061014402,2399,0.19633180491871613,0.5714881200500208,0.23218007503126303,0.046269278866194245,0.07503126302626094,0.8786994581075448,0.017507294706127552,0.07878282617757398,0.9037098791162984
36061014500,2173,0.16336861481822365,0.6221813161527842,0.21445006902899216,0.05200184077312471,0.0800736309249885,0.8679245283018868,0.02807179015186378,0.09710078232857801,0.8748274275195582
36061014601,1810,0.2535911602209945,0.6011049723756906,0.1453038674033149,0.04861878453038674,0.08729281767955802,0.8640883977900552,0.023756906077348067,0.07292817679558011,0.9033149171270718
36061014602,3118,0.2283515073765234,0.6058370750481078,0.16581141757536882,0.04457985888389993,0.07568954457985888,0.8797305965362412,0.023412443874278384,0.08915971776779986,0.8874278383579217
36061014700,1248,0.1955128205128205,0.7003205128205128,0.10416666666666667,0.040865384615384616,0.06891025641025642,0.8902243589743589,0.019230769230769232,0.06330128205128205,0.9174679487179487
36061014801,1166,0.2006861063464837,0.5926243567753001,0.20668953687821612,0.058319039451114926,0.08576329331046312,0.855917667238422,0.03173241852487135,0.08576329331046312,0.8825042881646655
36061014802,2315,0.19740820734341252,0.5632829373650108,0.23930885529157667,0.05658747300215983,0.07904967602591792,0.8643628509719222,0.02159827213822894,0.08423326133909287,0.8941684665226782
36061014900,1829,0.20612356478950247,0.5587752870420996,0.23510114816839803,0.06889010388190268,0.07435757244395845,0.8567523236741389,0.014215418261344996,0.09021323127392017,0.8955713504647348
36061015001,745,0.1610738255033557,0.49530201342281877,0.3436241610738255,0.04563758389261745,0.12348993288590604,0.8308724832214766,0.026845637583892617,0.10201342281879194,0.8711409395973154
36061015002,1485,0.1393939393939394,0.4734006734006734,0.3872053872053872,0.0531986531986532,0.08821548821548822,0.8585858585858586,0.024915824915824916,0.09562289562289562,0.8794612794612795
