w_geocode_ct,S000,SA01_Pct,SA02_Pct,SA03_Pct,SE01_Pct,SE02_Pct,SE03_Pct,SI01_Pct,SI02_Pct,SI03_Pct
36081108500,130,0.19230769230769232,0.46153846153846156,0.34615384615384615,0.25384615384615383,0.4076923076923077,0.3384615384615385,0.09230769230769231,0.12307692307692308,0.7846153846153846
36081109300,965,0.16062176165803108,0.583419689119171,0.2559585492227979,0.04145077720207254,0.21658031088082902,0.7419689119170985,0.029015544041450778,0.007253886010362694,0.9637305699481865
36081109700,623,0.11717495987158909,0.6099518459069021,0.27287319422150885,0.056179775280898875,0.18138041733547353,0.7624398073836276,0.04012841091492777,0.04012841091492777,0.9197431781701445
36081109900,734,0.2452316076294278,0.5504087193460491,0.20435967302452315,0.16621253405994552,0.2888283378746594,0.5449591280653951,0.06948228882833787,0.09128065395095368,0.8392370572207084
36081111300,259,0.17374517374517376,0.5521235521235521,0.27413127413127414,0.13513513513513514,0.32432432432432434,0.5405405405405406,0.14671814671814673,0.27413127413127414,0.5791505791505791
36081112300,1202,0.24708818635607321,0.5016638935108153,0.2512479201331115,0.20382695507487522,0.3843594009983361,0.4118136439267887,0.048252911813643926,0.08735440931780367,0.8643926788685524
36081112900,132,0.3560606060606061,0.4621212121212121,0.18181818181818182,0.26515151515151514,0.4015151515151515,0.3333333333333333,0.24242424242424243,0.14393939393939395,0.6136363636363636
36081113300,136,0.47794117647058826,0.33088235294117646,0.19117647058823528,0.3235294117647059,0.5,0.17647058823529413,0.0,0.6764705882352942,0.3235294117647059
36081113900,354,0.17796610169491525,0.5706214689265536,0.2514124293785311,0.15254237288135594,0.2740112994350282,0.5734463276836158,0.12994350282485875,0.059322033898305086,0.8107344632768362
36081114100,357,0.21288515406162464,0.5182072829131653,0.2689075630252101,0.16806722689075632,0.2689075630252101,0.5630252100840336,0.07563025210084033,0.11484593837535013,0.8095238095238095
36081114700,73,0.1095890410958904,0.684931506849315,0.2054794520547945,0.273972602739726,0.3287671232876712,0.3972602739726027,0.3013698630136986,0.0821917808219178,0.6164383561643836
36081115100,29,0.2413793103448276,0.4827586206896552,0.27586206896551724,0.3103448275862069,0.41379310344827586,0.27586206896551724,0.1724137931034483,0.06896551724137931,0.7586206896551724
36081115500,116,0.16379310344827586,0.6120689655172413,0.22413793103448276,0.11206896551724138,0.49137931034482757,0.39655172413793105,0.1724137931034483,0.1206896551724138,0.7068965517241379
36081115700,371,0.1967654986522911,0.49056603773584906,0.31266846361185985,0.24528301886792453,0.4528301886792453,0.3018867924528302,0.05390835579514825,0.21024258760107817,0.7358490566037735
36081115900,118,0.211864406779661,0.5084745762711864,0.2796610169491525,0.1864406779661017,0.4830508474576271,0.3305084745762712,0.05084745762711865,0.0847457627118644,0.864406779661017
36081116100,927,0.08737864077669903,0.5382955771305286,0.3743257820927724,0.04422869471413161,0.29557713052858686,0.6601941747572816,0.004314994606256742,0.021574973031283712,0.9741100323624595
36081116301,1061,0.1357210179076343,0.5504241281809613,0.31385485391140433,0.08105560791705937,0.354382657869934,0.5645617342130066,0.00942507068803016,0.16305372290292178,0.827521206409048
36081116302,111,0.11711711711711711,0.5675675675675675,0.3153153153153153,0.36936936936936937,0.38738738738738737,0.24324324324324326,0.10810810810810811,0.12612612612612611,0.7657657657657657
36081116700,2450,0.09387755102040816,0.556734693877551,0.34938775510204084,0.23061224489795917,0.6408163265306123,0.12857142857142856,0.007755102040816327,0.018775510204081632,0.9734693877551021
36081117100,1786,0.13885778275475924,0.5235162374020157,0.33762597984322507,0.23796192609182532,0.5128779395296752,0.24916013437849943,0.040873460246360585,0.14501679731243,0.8141097424412094
36081117500,615,0.21788617886178863,0.510569105691057,0.27154471544715447,0.12195121951219512,0.3121951219512195,0.5658536585365853,0.08780487804878048,0.24227642276422764,0.6699186991869919
36081118100,251,0.22709163346613545,0.5617529880478087,0.21115537848605578,0.21115537848605578,0.350597609561753,0.43824701195219123,0.1394422310756972,0.1952191235059761,0.6653386454183267
36081118500,99,0.1717171717171717,0.5151515151515151,0.31313131313131315,0.24242424242424243,0.40404040404040403,0.35353535353535354,0.16161616161616163,0.1717171717171717,0.6666666666666666
36081118700,60,0.2,0.7,0.1,0.18333333333333332,0.4,0.4166666666666667,0.05,0.2,0.75
36081118900,189,0.2751322751322751,0.4973544973544973,0.2275132275132275,0.21164021164021163,0.32275132275132273,0.4656084656084656,0.021164021164021163,0.10052910052910052,0.8783068783068783
36081119100,245,0.08571428571428572,0.46530612244897956,0.4489795918367347,0.20816326530612245,0.563265306122449,0.22857142857142856,0.07755102040816327,0.2163265306122449,0.7061224489795919
36081119300,93,0.11827956989247312,0.5161290322580645,0.3655913978494624,0.1935483870967742,0.3870967741935484,0.41935483870967744,0.3655913978494624,0.15053763440860216,0.4838709677419355
36081119500,161,0.09937888198757763,0.6645962732919255,0.2360248447204969,0.06832298136645963,0.14906832298136646,0.782608695652174,0.08074534161490683,0.024844720496894408,0.8944099378881988
36081119900,67,0.11940298507462686,0.6716417910447762,0.208955223880597,0.14925373134328357,0.43283582089552236,0.417910447761194,0.16417910447761194,0.22388059701492538,0.6119402985074627
36081120100,1878,0.12673056443024494,0.5516506922257721,0.32161874334398294,0.021831735889243878,0.07188498402555911,0.906283280085197,0.001597444089456869,0.003727369542066028,0.9946751863684771
36081120300,62,0.27419354838709675,0.532258064516129,0.1935483870967742,0.25806451612903225,0.43548387096774194,0.3064516129032258,0.27419354838709675,0.3387096774193548,0.3870967741935484
36081120500,423,0.09456264775413711,0.6028368794326241,0.30260047281323876,0.14184397163120568,0.4397163120567376,0.41843971631205673,0.03309692671394799,0.2553191489361702,0.7115839243498818
36081120701,193,0.16580310880829016,0.6062176165803109,0.22797927461139897,0.17098445595854922,0.3160621761658031,0.5129533678756477,0.24870466321243523,0.11398963730569948,0.6373056994818653
36081120702,21,0.047619047619047616,0.7142857142857143,0.23809523809523808,0.0,0.09523809523809523,0.9047619047619048,0.0,0.0,1.0
36081121100,13,0.07692307692307693,0.8461538461538461,0.07692307692307693,0.15384615384615385,0.3076923076923077,0.5384615384615384,0.0,0.0,1.0
